timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance_from_house,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration,fan_energy,fan_duration
2020-09-19 18:00:00,off,off,off,16.0,heat,on,off,19.4,66.1,0.0085,fall,3.88,22.6,10.22,81.7,9.16,83.9,22.16,48.3,1.89,59.1
2020-09-19 20:00:00,on,on,on,24.0,cool,on,on,23.5,61.5,0.0092,fall,7.37,34.5,36.68,194.5,18.92,237.0,16.79,141.3,1.13,48.8
2020-09-20 08:00:00,off,off,off,24.0,heat,on,off,20.3,56.5,38.9,fall,2.55,31.4,15.26,99.4,3.46,114.6,24.04,173.6,1.98,31.0
2020-09-20 12:00:00,off,on,on,22.0,heat,off,off,22.5,15.5,0.0072,fall,4.77,28.8,19.59,95.0,9.02,117.5,12.42,172.9,2.87,33.5
2020-09-20 14:00:00,off,off,off,18.0,heat,on,off,16.5,74.6,38.5,fall,4.92,25.9,11.45,79.1,3.49,82.1,27.49,70.9,2.64,31.1
2020-09-20 18:00:00,off,on,off,18.0,heat,on,off,20.2,54.9,0.0042,fall,5.45,21.4,18.55,82.8,5.13,83.1,15.3,71.1,1.92,55.7
2020-09-20 20:00:00,on,off,on,20.0,heat,on,on,22.5,90.1,0.0039,fall,2.62,41.9,35.38,211.0,17.27,256.9,23.57,122.8,2.99,32.1
2020-09-21 08:00:00,off,off,off,17.0,heat,on,off,16.6,27.6,52.7,fall,7.06,33.7,17.6,60.7,7.54,115.2,21.36,113.1,2.7,54.9
2020-09-21 12:00:00,off,on,off,20.0,heat,off,off,17.7,98.4,0.0059,fall,4.97,24.0,11.46,89.9,4.76,71.7,31.88,136.5,1.24,36.4
2020-09-21 14:00:00,off,on,off,18.0,heat,on,off,21.1,73.8,65.6,fall,2.24,24.7,16.57,78.1,3.24,65.1,30.89,178.7,2.02,54.2
2020-09-21 18:00:00,off,off,off,19.0,heat,off,off,17.3,9.6,0.0062,fall,7.75,23.4,12.82,66.3,7.08,119.2,11.96,35.4,2.52,58.3
2020-09-21 20:00:00,on,on,on,23.0,heat,on,on,22.1,15.1,0.0068,fall,5.5,34.9,23.99,211.8,19.09,264.8,37.25,100.3,1.62,37.9
2020-09-22 08:00:00,off,off,on,25.0,heat,off,off,22.1,77.5,88.2,fall,7.53,22.7,19.99,98.7,6.0,116.3,14.04,142.6,2.14,40.8
2020-09-22 12:00:00,off,off,off,19.0,heat,off,off,17.5,85.4,0.001,fall,2.42,31.8,13.52,93.4,3.43,43.9,25.9,33.8,2.38,34.0
2020-09-22 14:00:00,off,on,off,17.0,heat,off,off,17.7,50.3,57.2,fall,4.68,15.6,18.71,104.0,7.3,99.7,16.07,115.2,1.42,44.7
2020-09-22 18:00:00,off,on,off,21.0,heat,on,off,17.5,24.7,0.0055,fall,4.82,29.5,17.77,69.5,8.26,116.0,24.11,171.6,2.7,32.6
2020-09-22 20:00:00,on,off,off,21.0,heat,on,on,19.6,86.0,0.0061,fall,9.71,24.9,33.02,184.8,15.14,180.2,18.35,169.6,2.79,47.6
2020-09-23 08:00:00,off,on,off,22.0,heat,off,off,20.8,86.1,23.0,fall,9.83,41.2,16.22,84.0,8.72,83.0,12.89,141.7,1.81,38.5
2020-09-23 12:00:00,off,on,off,16.0,heat,on,off,18.2,21.9,0.0078,fall,9.89,17.3,17.53,88.8,6.07,72.9,15.97,120.0,1.73,52.5
2020-09-23 14:00:00,off,on,off,18.0,heat,on,off,19.9,84.4,34.2,fall,6.47,24.6,16.32,118.8,5.22,41.6,29.08,133.3,2.43,57.4
2020-09-23 18:00:00,off,off,off,20.0,heat,off,off,18.2,23.1,0.0028,fall,3.81,37.0,17.93,87.4,3.61,101.4,25.53,39.5,1.34,34.0
2020-09-23 20:00:00,on,on,off,21.0,heat,on,off,16.6,83.0,0.9,fall,4.31,38.5,29.47,193.1,18.24,252.5,26.19,127.9,1.7,40.7
2020-09-24 08:00:00,off,off,off,19.0,heat,off,off,19.0,80.2,32.9,fall,9.57,15.3,13.35,76.3,7.64,33.1,18.66,66.3,2.26,43.6
2020-09-24 12:00:00,off,off,off,23.0,heat,on,off,19.0,38.8,0.0051,fall,3.83,41.6,18.92,101.5,2.52,36.0,33.52,70.5,2.82,39.6
2020-09-24 14:00:00,off,on,off,18.0,heat,on,off,20.0,25.6,69.4,fall,3.59,27.6,12.03,119.6,7.13,56.6,29.62,41.5,2.44,40.9
2020-09-24 18:00:00,off,on,on,21.0,cool,off,off,23.3,40.8,0.0013,fall,9.72,28.1,14.45,91.8,4.78,63.0,14.23,129.9,1.12,56.7
2020-09-24 20:00:00,on,on,on,20.0,cool,on,on,23.5,51.2,0.0049,fall,9.5,40.9,22.61,152.9,16.12,241.5,14.24,106.8,2.38,38.9
2020-09-25 08:00:00,off,off,off,20.0,heat,off,off,15.3,83.7,95.6,fall,7.36,22.1,10.66,93.4,9.95,82.0,35.74,145.9,2.78,51.5
2020-09-25 12:00:00,off,on,off,19.0,heat,on,off,21.3,41.3,0.0036,fall,9.1,20.2,17.75,88.6,2.41,39.2,29.49,36.2,2.93,57.9
2020-09-25 14:00:00,off,on,off,19.0,heat,on,off,16.8,59.0,72.0,fall,4.16,35.9,13.55,82.5,6.9,101.6,31.85,45.5,1.74,44.7
2020-09-25 18:00:00,off,on,off,18.0,heat,off,off,20.8,95.9,0.0051,fall,6.94,16.3,11.58,87.6,3.65,73.1,15.76,108.9,1.34,48.3
2020-09-25 20:00:00,on,on,off,18.0,heat,on,off,16.3,2.3,6.8,fall,5.39,25.4,24.27,121.6,15.97,281.2,25.13,162.6,1.05,58.1
2020-09-26 08:00:00,off,off,on,22.0,cool,on,off,23.5,36.8,96.5,fall,6.84,24.3,13.22,95.0,5.17,44.7,10.47,83.2,1.29,54.0
2020-09-26 12:00:00,off,off,on,25.0,cool,off,off,23.6,25.8,0.0078,fall,6.49,17.0,16.26,72.1,7.84,62.3,20.77,69.7,2.35,57.4
2020-09-26 14:00:00,off,off,off,20.0,heat,off,off,17.4,34.6,82.0,fall,7.61,25.7,15.17,116.6,3.0,78.1,28.77,34.7,1.16,31.8
2020-09-26 18:00:00,off,on,off,18.0,heat,off,off,15.0,16.8,0.0032,fall,5.28,35.9,19.29,112.5,6.96,110.1,30.43,176.9,1.43,58.0
2020-09-26 20:00:00,on,off,off,19.0,heat,on,off,17.0,28.5,4.9,fall,7.17,32.4,33.53,235.3,16.77,288.7,15.2,79.9,2.92,52.9
2020-09-27 08:00:00,off,off,off,17.0,heat,off,off,15.3,68.7,25.9,fall,2.2,30.9,17.13,77.6,5.89,77.2,23.54,146.6,1.14,31.9
2020-09-27 12:00:00,off,on,off,19.0,heat,on,off,18.1,85.0,17.1,fall,4.87,26.1,12.98,70.6,7.78,99.3,23.68,155.6,2.41,50.2
2020-09-27 14:00:00,off,off,off,24.0,heat,off,off,21.6,32.0,94.6,fall,6.02,39.9,19.73,118.0,7.56,42.6,14.72,93.3,2.31,35.9
2020-09-27 18:00:00,off,on,off,18.0,heat,on,off,16.2,10.4,0.0034,fall,5.2,15.3,12.66,92.5,7.07,109.2,22.02,106.0,1.4,32.1
2020-09-27 20:00:00,on,off,off,20.0,heat,on,on,17.5,8.8,0.0013,fall,4.89,38.4,24.22,169.7,16.28,183.9,14.29,86.5,2.05,40.9
2020-09-28 08:00:00,off,off,on,19.0,cool,on,off,23.4,94.5,75.7,fall,3.04,15.3,14.27,64.8,2.01,94.9,13.15,67.2,1.08,34.9
2020-09-28 12:00:00,off,off,off,20.0,heat,on,off,19.6,41.5,0.0006,fall,6.38,43.9,17.98,62.6,2.68,82.9,38.13,133.2,2.6,44.8
2020-09-28 14:00:00,off,on,off,18.0,heat,on,off,16.2,48.6,53.4,fall,4.17,37.3,17.79,104.4,5.36,117.8,27.49,42.3,1.77,54.7
2020-09-28 18:00:00,off,off,off,19.0,heat,off,off,18.4,97.2,0.0023,fall,6.12,40.9,12.9,97.0,6.53,76.7,34.44,91.1,2.71,30.3
2020-09-28 20:00:00,on,on,on,27.0,heat,on,on,22.9,11.4,0.0035,fall,2.25,33.8,27.99,171.6,15.69,196.1,34.21,105.8,2.33,49.2
2020-09-29 08:00:00,off,on,off,19.0,heat,on,off,19.4,58.2,70.2,fall,9.4,26.4,11.03,62.3,7.32,107.0,15.77,85.7,1.66,56.4
2020-09-29 12:00:00,off,on,on,21.0,heat,on,off,22.4,34.9,0.0034,fall,9.23,27.9,15.72,109.2,7.63,50.8,22.59,114.8,2.62,37.7
2020-09-29 14:00:00,off,off,on,27.0,cool,off,off,23.8,85.0,72.1,fall,9.65,44.7,17.21,118.2,9.92,117.8,31.05,129.9,2.26,42.7
2020-09-29 18:00:00,off,off,on,26.0,heat,off,off,22.2,2.9,0.0023,fall,7.39,23.6,12.49,90.8,4.68,108.5,23.0,43.0,2.29,43.6
2020-09-29 20:00:00,on,on,off,19.0,heat,on,on,15.8,21.6,0.0034,fall,2.56,27.0,33.57,189.6,18.41,252.2,25.19,118.0,1.06,52.8
2020-09-30 08:00:00,off,off,off,22.0,heat,on,off,17.6,82.5,78.9,fall,4.57,18.0,19.05,80.9,9.85,63.4,16.1,163.2,1.66,38.8
2020-09-30 12:00:00,off,off,off,17.0,heat,on,off,15.7,56.3,0.0003,fall,6.7,33.4,16.06,77.3,3.86,87.1,20.67,97.6,2.69,43.1
2020-09-30 14:00:00,off,off,on,21.0,heat,on,off,22.4,30.1,76.2,fall,8.52,17.3,11.57,76.0,2.29,70.5,35.28,139.7,1.96,52.7
2020-09-30 18:00:00,off,off,off,19.0,heat,on,off,18.5,79.4,0.3,fall,3.25,23.6,13.88,81.2,7.1,31.6,39.56,164.3,2.34,57.5
2020-09-30 20:00:00,on,on,on,26.0,heat,on,off,22.8,78.3,8.6,fall,3.29,21.6,33.5,149.2,12.25,275.8,12.64,84.0,1.93,36.7
2020-10-01 08:00:00,off,off,off,22.0,heat,on,off,21.0,37.1,71.0,fall,7.61,20.1,17.87,63.2,3.24,102.0,10.21,154.4,2.55,50.4
2020-10-01 12:00:00,off,on,on,24.0,cool,on,off,23.6,4.5,0.0089,fall,3.61,18.9,11.97,113.7,9.13,100.1,26.02,50.6,1.23,59.3
2020-10-01 14:00:00,off,off,off,20.0,heat,on,off,15.9,15.3,64.8,fall,3.36,29.4,18.48,107.4,2.48,119.4,34.33,119.4,2.96,56.3
2020-10-01 18:00:00,off,on,off,21.0,heat,on,off,18.8,99.6,0.0068,fall,9.58,32.4,16.98,119.7,2.13,105.1,32.81,58.5,2.9,54.0
2020-10-01 20:00:00,on,on,off,20.0,heat,on,on,18.3,67.4,0.0089,fall,2.76,42.1,35.04,170.2,16.89,203.0,19.05,132.5,2.15,48.0
2020-10-02 08:00:00,off,on,off,20.0,heat,on,off,18.9,44.0,37.9,fall,4.1,42.0,11.53,109.2,5.04,88.8,26.21,128.8,1.16,37.2
2020-10-02 12:00:00,off,off,off,21.0,heat,off,off,21.2,90.0,0.0019,fall,3.37,31.9,16.86,76.3,2.88,48.5,32.01,168.1,2.29,55.5
2020-10-02 14:00:00,off,off,off,23.0,heat,on,off,18.9,38.4,84.9,fall,9.59,25.9,16.54,65.3,3.38,34.3,12.21,78.4,2.47,57.8
2020-10-02 18:00:00,off,off,off,18.0,heat,off,off,17.4,68.1,0.0099,fall,6.38,24.2,10.67,71.0,5.12,42.2,28.54,148.7,1.69,50.5
2020-10-02 20:00:00,on,off,on,19.0,heat,on,on,22.8,73.0,0.0021,fall,3.4,23.6,26.24,200.7,15.96,244.2,25.55,111.0,1.19,42.7
2020-10-03 08:00:00,off,on,off,23.0,heat,off,off,18.5,17.5,73.3,fall,6.19,33.6,18.62,108.3,6.13,61.6,10.58,175.5,2.9,50.1
2020-10-03 12:00:00,off,off,off,22.0,heat,off,off,20.3,66.1,0.01,fall,6.86,44.5,18.88,85.4,7.7,61.6,34.59,54.6,1.93,49.1
2020-10-03 14:00:00,off,on,on,19.0,heat,on,off,22.2,73.5,58.4,fall,3.56,35.4,12.18,114.8,2.62,74.2,39.78,65.6,1.36,34.1
2020-10-03 18:00:00,off,on,off,18.0,heat,off,off,17.7,65.6,0.0034,fall,6.03,18.4,19.57,89.3,9.1,71.2,36.88,161.3,2.03,30.0
2020-10-03 20:00:00,on,off,off,17.0,heat,on,on,16.7,4.1,0.0004,fall,8.27,20.4,28.28,191.1,19.21,264.5,14.25,96.7,1.06,41.4
2020-10-04 08:00:00,off,off,on,19.0,heat,on,off,22.4,82.3,44.4,fall,8.41,29.0,11.96,108.7,8.73,117.6,25.7,88.4,1.5,31.9
2020-10-04 12:00:00,off,off,off,20.0,heat,off,off,18.7,16.9,0.0,fall,4.01,19.9,12.76,79.1,6.89,100.1,14.38,107.1,1.09,46.1
2020-10-04 14:00:00,off,on,off,17.0,heat,off,off,16.0,68.4,39.2,fall,2.57,32.9,16.23,99.7,6.4,68.3,28.69,155.2,2.13,33.6
2020-10-04 18:00:00,off,off,off,20.0,heat,on,off,19.2,82.6,3.9,fall,6.6,43.0,13.74,84.7,5.11,33.2,22.27,165.7,1.96,40.8
2020-10-04 20:00:00,on,off,off,20.0,heat,on,on,18.3,65.9,0.0047,fall,9.92,19.8,35.51,195.5,17.62,232.5,34.76,85.3,2.8,44.6
2020-10-05 08:00:00,off,off,off,20.0,heat,on,off,20.6,88.7,53.4,fall,5.65,44.5,13.71,85.5,4.37,115.4,22.84,80.8,1.12,35.1
2020-10-05 12:00:00,off,off,off,17.0,heat,off,off,17.4,31.7,0.007,fall,3.65,24.2,14.55,101.8,4.79,33.8,39.74,153.8,2.92,38.1
2020-10-05 14:00:00,off,on,on,23.0,cool,on,off,23.9,25.2,41.2,fall,9.19,28.7,17.93,86.7,6.56,59.4,25.91,151.3,2.25,52.6
2020-10-05 18:00:00,off,on,on,25.0,heat,on,off,22.7,6.3,0.0096,fall,7.66,42.8,18.21,61.2,3.84,37.7,24.04,122.2,1.55,39.9
2020-10-05 20:00:00,on,on,off,21.0,heat,on,off,17.4,78.9,4.8,fall,5.53,37.7,27.71,143.7,18.85,261.1,38.39,37.2,2.23,44.3
2020-10-06 08:00:00,off,on,off,20.0,heat,on,off,19.1,8.5,56.2,fall,5.28,25.0,14.2,111.8,3.24,114.6,14.62,53.5,2.42,58.2
2020-10-06 12:00:00,off,off,on,22.0,cool,on,off,23.8,10.5,0.0,fall,8.61,40.6,13.76,104.0,2.08,82.0,22.3,70.6,1.01,55.3
2020-10-06 14:00:00,off,on,off,19.0,heat,on,off,19.3,90.4,60.8,fall,5.86,30.2,11.92,84.5,8.18,84.6,16.62,174.2,1.33,50.2
2020-10-06 18:00:00,off,on,off,18.0,heat,on,off,20.0,27.4,0.0055,fall,3.54,37.3,12.69,101.6,8.41,112.6,38.41,127.9,3.0,59.7
2020-10-06 20:00:00,on,off,on,21.0,cool,on,on,23.5,11.3,0.0039,fall,6.85,17.0,32.19,236.1,12.07,243.2,25.39,77.6,2.63,48.7
2020-10-07 08:00:00,off,on,off,19.0,heat,on,off,19.7,44.8,90.4,fall,7.21,40.3,10.01,86.8,4.21,101.7,33.36,50.6,1.35,50.7
2020-10-07 12:00:00,off,off,off,23.0,heat,off,off,21.4,74.4,0.0066,fall,2.51,27.4,19.61,95.0,2.68,79.2,31.39,49.8,2.05,50.6
2020-10-07 14:00:00,off,off,on,19.0,cool,off,off,23.3,37.9,26.0,fall,4.12,42.1,13.45,95.8,3.82,81.9,36.56,131.4,2.81,47.9
2020-10-07 18:00:00,off,off,off,19.0,heat,on,off,21.6,18.4,0.0085,fall,5.07,34.9,17.45,104.9,5.22,74.5,10.16,106.2,2.11,56.2
2020-10-07 20:00:00,on,off,on,25.0,cool,on,on,23.3,38.5,0.0015,fall,7.97,27.1,37.8,234.2,18.4,281.7,15.15,155.6,1.43,43.8
2020-10-08 08:00:00,off,on,off,23.0,heat,on,off,20.7,90.0,24.7,fall,5.95,30.3,10.92,98.7,4.27,46.8,21.34,99.8,2.48,34.0
2020-10-08 12:00:00,off,off,off,21.0,heat,on,off,18.5,15.8,0.008,fall,7.59,15.9,14.17,116.1,2.72,64.2,20.0,147.1,1.47,56.8
2020-10-08 14:00:00,off,on,off,19.0,heat,off,off,16.9,89.2,45.7,fall,6.79,33.6,14.44,103.5,9.08,102.2,20.52,56.3,1.83,41.6
2020-10-08 18:00:00,off,on,off,18.0,heat,on,off,20.3,37.9,18.9,fall,9.08,39.2,18.5,96.1,3.24,50.7,16.78,106.6,1.9,49.5
2020-10-08 20:00:00,on,off,off,18.0,heat,on,on,16.7,87.7,0.0033,fall,4.09,39.8,23.27,179.8,15.18,266.1,25.1,65.2,1.54,33.4
2020-10-09 08:00:00,off,off,on,24.0,cool,off,off,23.7,58.4,72.4,fall,2.82,23.1,10.65,63.1,5.7,35.2,21.59,65.5,2.36,37.3
2020-10-09 12:00:00,off,on,on,23.0,heat,off,off,22.0,5.0,0.0019,fall,7.61,21.5,14.85,68.8,8.78,112.6,16.09,159.7,1.63,36.2
2020-10-09 14:00:00,off,on,off,22.0,heat,on,off,18.3,22.9,54.4,fall,4.26,28.9,17.79,62.6,5.16,50.7,39.39,50.3,2.17,38.3
2020-10-09 18:00:00,off,on,off,18.0,heat,off,off,17.0,16.3,0.0044,fall,7.19,23.2,17.22,112.4,7.17,111.5,35.84,94.7,2.31,52.8
2020-10-09 20:00:00,on,off,off,25.0,heat,on,on,21.6,9.1,0.0067,fall,8.79,26.0,32.38,134.1,15.25,202.0,18.65,99.6,2.65,33.4
2020-10-10 08:00:00,off,off,on,24.0,cool,on,off,23.9,79.5,93.9,fall,9.2,27.9,15.15,119.0,9.48,80.3,35.55,51.9,1.24,57.0
2020-10-10 12:00:00,off,on,off,19.0,heat,off,off,15.4,28.6,0.0009,fall,5.36,25.0,10.79,83.6,9.54,37.8,34.9,80.4,1.21,46.8
2020-10-10 14:00:00,off,on,on,24.0,heat,off,off,22.1,58.0,26.4,fall,3.1,40.0,18.53,66.3,4.34,116.1,26.08,43.3,2.57,42.5
2020-10-10 18:00:00,off,on,on,27.0,cool,off,off,23.3,92.5,0.0034,fall,6.73,30.1,15.35,68.7,2.15,53.8,12.8,96.0,2.98,48.4
2020-10-10 20:00:00,on,on,off,18.0,heat,on,off,16.6,14.7,14.7,fall,5.98,26.5,36.34,226.6,15.9,274.0,19.55,98.7,2.31,57.1
2020-10-11 08:00:00,off,on,off,21.0,heat,on,off,19.7,5.7,81.9,fall,3.03,18.6,19.69,116.1,6.81,105.7,13.51,92.1,1.5,30.7
2020-10-11 12:00:00,off,on,off,17.0,heat,on,off,21.0,33.6,0.0063,fall,6.1,44.0,18.57,70.0,8.05,93.1,29.09,154.1,1.69,49.0
2020-10-11 14:00:00,off,on,on,25.0,heat,off,off,22.2,80.5,48.2,fall,7.41,23.5,11.7,106.2,5.03,58.7,18.67,124.9,1.56,41.0
2020-10-11 18:00:00,off,on,off,17.0,heat,off,off,16.9,48.0,0.5,fall,9.14,30.6,14.03,80.0,5.67,66.4,39.61,35.6,2.38,54.0
2020-10-11 20:00:00,on,off,on,19.0,cool,on,on,23.3,92.7,0.0094,fall,5.56,36.3,28.43,120.3,12.26,219.1,35.68,152.7,1.62,56.8
2020-10-12 08:00:00,off,off,on,19.0,heat,on,off,22.2,13.9,85.1,fall,7.53,42.9,19.0,112.7,7.25,77.9,24.7,34.2,1.82,54.5
2020-10-12 12:00:00,off,on,on,26.0,heat,on,off,22.7,67.4,0.01,fall,3.49,23.2,17.73,61.3,7.9,94.0,18.93,150.5,1.62,55.7
2020-10-12 14:00:00,off,off,off,18.0,heat,on,off,17.1,60.0,77.0,fall,8.11,41.3,16.14,86.0,3.35,64.0,20.81,120.2,1.25,50.4
2020-10-12 18:00:00,off,off,off,19.0,heat,on,off,18.6,5.0,0.0011,fall,5.39,16.3,13.77,116.8,7.6,43.6,20.58,47.6,2.31,38.8
2020-10-12 20:00:00,on,off,off,25.0,heat,on,on,20.3,91.7,0.0033,fall,6.38,21.3,31.4,149.5,19.9,181.5,19.23,78.8,1.54,50.3
2020-10-13 08:00:00,off,off,off,21.0,heat,on,off,17.2,91.7,82.6,fall,9.85,34.2,17.72,71.7,5.63,119.5,25.47,37.5,1.55,53.7
2020-10-13 12:00:00,off,off,off,21.0,heat,on,off,18.9,43.8,0.006,fall,4.64,34.2,18.93,77.1,4.97,94.2,17.57,135.9,2.79,33.5
2020-10-13 14:00:00,off,on,off,19.0,heat,on,off,15.6,41.6,84.4,fall,5.79,32.9,14.88,68.1,7.1,94.3,13.15,121.8,2.99,50.8
2020-10-13 18:00:00,off,on,off,25.0,heat,on,off,21.4,1.0,0.0048,fall,7.81,21.5,17.33,90.4,4.04,42.2,10.59,76.3,1.24,40.8
2020-10-13 20:00:00,on,on,off,19.0,heat,on,on,18.7,7.5,0.0062,fall,9.18,18.8,24.88,178.2,15.3,180.7,18.57,132.0,2.16,39.6
2020-10-14 08:00:00,off,on,on,25.0,heat,off,off,22.4,13.3,66.6,fall,7.2,21.8,12.63,66.5,3.13,92.7,28.56,39.7,1.86,40.8
2020-10-14 12:00:00,off,on,off,18.0,heat,on,off,19.0,36.4,0.0002,fall,4.01,15.5,10.98,89.5,3.95,68.3,18.53,128.4,2.45,43.8
2020-10-14 14:00:00,off,off,off,16.0,heat,off,off,17.0,42.4,44.1,fall,4.05,15.8,15.3,95.1,3.44,47.7,19.37,45.8,2.62,43.1
2020-10-14 18:00:00,off,off,on,26.0,cool,on,off,23.5,14.0,0.0033,fall,2.67,44.8,17.83,104.9,9.99,54.0,37.19,36.0,1.58,58.6
2020-10-14 20:00:00,on,off,on,21.0,heat,on,on,23.0,55.8,0.0014,fall,6.45,15.2,29.35,220.9,14.5,268.8,32.8,45.0,1.77,57.7
2020-10-15 08:00:00,off,on,off,24.0,heat,on,off,21.6,20.1,47.2,fall,5.94,17.6,17.5,62.7,4.94,35.1,27.91,122.6,2.22,37.8
2020-10-15 12:00:00,off,off,off,20.0,heat,on,off,16.6,68.3,0.0028,fall,4.08,33.8,18.51,94.5,5.95,33.8,38.21,159.4,2.89,57.0
2020-10-15 14:00:00,off,off,off,18.0,heat,on,off,17.1,34.1,93.9,fall,6.1,35.3,12.0,62.2,3.35,119.0,11.46,74.4,2.03,54.9
2020-10-15 18:00:00,off,on,on,24.0,heat,on,off,22.5,41.7,0.0075,fall,6.8,39.3,11.73,104.1,9.51,117.7,34.71,174.6,2.21,39.1
2020-10-15 20:00:00,on,off,off,19.0,heat,on,on,17.3,78.1,0.0058,fall,8.14,30.5,22.9,155.7,15.41,263.9,26.99,154.8,2.72,38.2
2020-10-16 08:00:00,off,off,on,20.0,heat,on,off,22.1,1.0,20.6,fall,9.7,16.1,15.77,95.0,9.37,77.3,29.01,84.3,1.74,47.3
2020-10-16 12:00:00,off,on,on,27.0,heat,off,off,22.6,24.0,0.007,fall,5.09,40.8,19.49,103.1,2.43,83.5,30.57,43.5,1.43,39.5
2020-10-16 14:00:00,off,off,off,22.0,heat,on,off,19.9,77.8,68.9,fall,4.1,24.4,17.39,75.0,6.28,68.4,31.03,48.0,1.14,32.0
2020-10-16 18:00:00,off,on,off,20.0,heat,on,off,15.4,42.8,0.0079,fall,3.02,25.9,13.71,99.9,9.5,108.4,28.03,63.6,2.03,57.9
2020-10-16 20:00:00,on,off,off,21.0,heat,on,on,18.1,81.1,0.0077,fall,7.13,43.4,27.53,181.5,17.34,224.7,24.34,141.1,1.27,50.3
2020-10-17 08:00:00,off,on,off,19.0,heat,on,off,16.7,95.2,55.3,fall,8.16,29.5,17.59,103.9,2.36,67.6,15.53,65.8,1.09,48.6
2020-10-17 12:00:00,off,off,off,16.0,heat,on,off,15.6,73.4,0.0056,fall,2.12,32.6,11.78,109.0,4.01,87.0,33.15,166.1,1.64,38.2
2020-10-17 14:00:00,off,on,off,24.0,heat,off,off,19.5,62.2,71.9,fall,8.45,19.4,17.98,87.0,4.71,80.4,19.89,91.1,2.53,53.4
2020-10-17 18:00:00,off,off,off,16.0,heat,on,off,16.7,21.7,0.0097,fall,8.57,37.2,14.5,113.0,5.18,37.9,17.57,165.6,2.19,43.6
2020-10-17 20:00:00,on,off,on,18.0,heat,on,on,22.3,92.0,0.0014,fall,7.32,32.9,38.37,159.6,11.98,181.7,17.68,126.0,1.45,35.0
2020-10-18 08:00:00,off,on,on,23.0,cool,off,off,23.6,80.7,55.0,fall,9.8,26.9,11.79,102.2,5.86,111.8,31.0,158.2,1.19,54.4
2020-10-18 12:00:00,off,off,off,21.0,heat,off,off,20.4,43.1,0.0004,fall,8.28,18.6,15.3,94.8,5.85,109.7,15.95,68.0,2.19,58.0
2020-10-18 14:00:00,off,off,off,20.0,heat,off,off,15.8,37.4,28.7,fall,4.21,36.7,13.63,104.1,4.39,94.4,12.34,129.3,2.83,49.1
2020-10-18 18:00:00,off,off,off,24.0,heat,on,off,20.9,93.9,0.0027,fall,7.47,33.3,15.15,97.5,6.5,37.3,23.14,42.9,2.69,44.6
2020-10-18 20:00:00,on,off,off,17.0,heat,on,on,20.0,82.2,0.0087,fall,7.09,30.7,25.5,228.6,15.72,262.3,13.3,120.8,2.1,46.7
2020-10-19 08:00:00,off,on,off,19.0,heat,on,off,16.2,78.2,31.6,fall,5.85,36.3,18.48,116.0,8.28,70.4,21.35,36.3,2.05,38.0
2020-10-19 12:00:00,off,on,on,22.0,cool,on,off,23.3,68.5,18.7,fall,5.52,38.7,14.85,111.2,9.48,42.5,35.3,38.1,2.01,54.6
2020-10-19 14:00:00,off,on,off,16.0,heat,on,off,18.0,38.3,72.1,fall,4.73,30.6,12.75,92.6,8.87,109.6,32.64,169.2,1.62,35.3
2020-10-19 18:00:00,off,off,on,21.0,cool,off,off,23.2,51.4,0.01,fall,6.16,39.1,10.62,114.0,5.67,98.1,13.06,47.5,1.71,50.8
2020-10-19 20:00:00,on,off,off,17.0,heat,on,off,15.8,91.9,0.5,fall,6.72,41.0,32.81,200.8,14.71,200.3,38.99,158.3,1.45,30.1
2020-10-20 08:00:00,off,off,on,22.0,cool,on,off,23.4,46.5,29.9,fall,6.98,41.2,10.91,111.2,5.78,98.6,33.25,44.6,2.77,51.0
2020-10-20 12:00:00,off,off,off,22.0,heat,on,off,21.5,16.6,3.3,fall,2.23,33.6,17.45,62.9,2.97,32.1,37.47,139.2,1.19,53.8
2020-10-20 14:00:00,off,on,off,19.0,heat,on,off,17.0,34.7,27.4,fall,7.09,30.6,10.48,75.5,5.42,53.2,11.33,37.1,2.67,39.6
2020-10-20 18:00:00,off,on,off,17.0,heat,on,off,16.2,66.6,17.7,fall,9.73,39.5,19.07,81.6,8.1,102.2,37.12,46.8,1.01,53.7
2020-10-20 20:00:00,on,off,on,24.0,heat,on,on,22.4,67.4,0.0037,fall,7.55,29.4,25.66,236.9,16.37,245.9,17.67,89.2,2.9,39.7
2020-10-21 08:00:00,off,off,off,18.0,heat,on,off,20.6,13.5,71.9,fall,8.91,28.9,18.36,65.3,4.21,30.8,14.72,116.2,2.55,35.2
2020-10-21 12:00:00,off,off,off,16.0,heat,off,off,20.8,99.2,0.0043,fall,7.56,17.5,13.24,74.2,8.68,111.5,20.92,102.6,1.44,47.8
2020-10-21 14:00:00,off,on,off,19.0,heat,on,off,18.4,26.6,78.8,fall,6.28,16.4,18.29,108.9,8.68,51.9,17.33,75.0,2.3,49.0
2020-10-21 18:00:00,off,on,off,18.0,heat,off,off,17.8,31.0,0.0064,fall,9.81,15.1,13.48,87.7,4.8,59.8,39.55,136.9,1.69,57.9
2020-10-21 20:00:00,on,on,on,27.0,cool,on,off,23.6,9.8,9.9,fall,8.73,21.8,37.08,233.8,10.77,205.1,28.57,38.7,2.02,55.8
