timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance_from_house,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration,fan_energy,fan_duration
2020-05-14 08:00:00,on,off,on,23.0,heat,off,off,23.0,26.6,72.3,spring,8.35,45.7,9.99,12.6,7.9,82.6,21.39,40.9,3.12,68.7
2020-05-14 12:00:00,off,off,on,23.0,cool,off,off,24.6,87.7,0.0051,spring,13.61,77.3,8.36,14.8,2.2,80.8,23.08,47.2,4.88,238.5
2020-05-14 14:00:00,off,on,on,25.0,cool,off,off,24.4,88.7,33.1,spring,20.35,90.3,7.53,20.9,2.34,86.0,31.98,31.7,3.88,76.1
2020-05-14 18:00:00,off,on,on,20.0,cool,on,off,24.4,97.5,0.0014,spring,14.2,47.1,5.48,26.5,2.64,35.5,23.52,110.4,3.94,118.7
2020-05-14 20:00:00,off,on,on,20.0,heat,on,on,21.0,22.5,0.0054,spring,24.16,176.3,9.66,29.6,18.7,259.6,31.18,161.1,3.95,94.7
2020-05-15 08:00:00,on,off,on,28.0,cool,off,off,23.1,70.1,28.0,spring,13.35,51.1,5.2,27.8,5.02,62.4,29.91,105.4,3.37,89.0
2020-05-15 12:00:00,off,off,off,17.0,heat,on,off,19.0,51.9,0.0027,spring,11.18,62.1,7.44,22.2,9.63,32.2,34.49,56.8,5.79,239.0
2020-05-15 14:00:00,off,off,on,19.0,heat,off,off,20.5,50.2,42.1,spring,18.29,143.1,8.21,15.9,4.27,87.0,30.06,71.9,3.84,111.2
2020-05-15 18:00:00,off,on,on,24.0,heat,on,off,21.0,39.1,0.0076,spring,12.7,62.7,7.58,20.6,9.73,63.6,24.07,87.4,2.0,62.4
2020-05-15 20:00:00,off,on,on,18.0,heat,off,on,21.9,13.3,0.0002,spring,25.78,93.4,9.95,10.0,14.88,188.0,19.16,74.4,3.68,76.6
2020-05-16 08:00:00,on,on,on,24.0,cool,off,off,24.9,37.3,53.0,spring,7.91,88.0,5.51,12.7,8.01,103.4,27.7,124.8,2.33,61.2
2020-05-16 12:00:00,off,on,on,17.0,heat,on,off,21.0,82.7,0.0007,spring,10.64,65.9,8.14,21.2,3.0,118.5,18.76,67.3,5.01,206.2
2020-05-16 14:00:00,off,off,on,19.0,heat,on,off,23.0,0.9,74.5,spring,17.74,132.1,5.86,18.3,8.05,118.3,26.82,85.7,3.81,78.1
2020-05-16 18:00:00,off,off,on,20.0,heat,off,off,21.4,94.5,0.0016,spring,12.19,80.6,7.94,28.4,7.57,97.8,36.72,66.9,3.6,74.4
2020-05-16 20:00:00,off,on,on,25.0,cool,off,on,23.9,0.6,0.0097,spring,23.3,143.7,8.92,22.0,16.7,185.4,20.4,31.6,2.56,100.3
2020-05-17 08:00:00,on,off,on,24.0,heat,off,off,21.9,18.2,60.3,spring,7.74,61.5,8.34,12.1,2.77,95.0,33.44,116.4,2.5,68.9
2020-05-17 12:00:00,off,on,on,28.0,cool,off,off,23.8,14.3,0.0007,spring,14.5,88.3,6.16,16.5,7.3,83.3,30.9,137.2,4.63,186.0
2020-05-17 14:00:00,off,on,on,22.0,heat,off,off,22.8,43.8,74.4,spring,29.24,115.6,5.07,25.2,8.12,39.2,14.8,98.4,3.87,77.1
2020-05-17 18:00:00,off,off,on,19.0,heat,on,off,21.1,68.9,0.003,spring,14.05,63.4,5.99,12.1,5.69,69.5,29.76,154.2,2.66,93.5
2020-05-17 20:00:00,off,off,on,23.0,cool,off,on,24.1,70.1,0.0021,spring,24.18,95.4,7.47,23.6,11.95,282.1,27.74,137.2,2.54,106.8
2020-05-18 08:00:00,on,on,on,24.0,cool,off,off,23.3,15.2,55.3,spring,10.62,57.9,8.42,22.4,5.38,119.3,31.25,172.1,2.95,87.1
2020-05-18 12:00:00,off,on,on,21.0,cool,on,off,23.8,85.9,0.0098,spring,8.77,75.5,8.22,13.5,3.47,36.6,22.76,128.1,6.27,197.4
2020-05-18 14:00:00,off,off,on,19.0,heat,on,off,21.1,21.4,47.9,spring,17.77,110.2,5.56,12.6,6.64,35.6,38.98,122.8,3.53,88.3
2020-05-18 18:00:00,off,on,on,25.0,heat,on,off,22.6,18.2,0.0009,spring,11.47,82.6,9.23,23.8,8.65,53.8,24.55,131.5,3.94,108.8
2020-05-18 20:00:00,off,off,off,20.0,heat,on,on,18.4,97.9,0.0006,spring,20.57,116.0,6.97,15.5,10.01,193.8,30.16,90.9,2.01,90.7
2020-05-19 08:00:00,on,off,on,19.0,heat,off,off,21.3,96.3,23.0,spring,12.0,49.9,5.04,17.5,9.38,35.1,35.43,151.2,3.17,103.3
2020-05-19 12:00:00,off,off,on,26.0,heat,on,off,22.6,84.0,0.0029,spring,11.78,55.1,8.55,14.8,3.72,38.7,35.76,49.9,4.22,180.4
2020-05-19 14:00:00,off,on,off,23.0,heat,off,off,18.9,40.6,35.0,spring,21.97,148.2,6.71,25.2,4.11,103.7,29.7,68.8,2.95,90.7
2020-05-19 18:00:00,off,off,on,18.0,heat,on,off,22.6,66.8,0.0001,spring,11.35,75.2,6.25,18.0,5.69,72.8,31.33,111.8,3.76,107.9
2020-05-19 20:00:00,off,off,on,23.0,cool,on,off,24.3,37.9,0.6,spring,25.72,159.7,9.62,17.9,12.93,220.3,39.38,56.1,2.39,74.6
2020-05-20 08:00:00,on,on,off,21.0,heat,off,off,19.2,56.3,39.5,spring,10.29,55.5,6.64,25.3,7.05,56.7,35.62,119.5,2.7,81.6
2020-05-20 12:00:00,off,off,on,23.0,heat,off,off,21.5,95.3,0.0079,spring,11.04,62.7,9.98,23.7,8.79,106.5,30.72,92.2,6.0,225.2
2020-05-20 14:00:00,off,on,on,25.0,heat,on,off,22.3,76.8,32.9,spring,29.98,161.6,6.51,25.6,8.85,67.8,35.25,172.5,2.8,89.5
2020-05-20 18:00:00,off,off,on,24.0,heat,on,off,21.5,14.1,0.0028,spring,12.44,61.6,6.36,18.0,5.89,50.9,30.72,169.6,3.47,104.5
2020-05-20 20:00:00,off,on,off,18.0,heat,on,on,19.4,56.5,0.0087,spring,29.54,143.7,9.56,27.1,11.87,212.2,19.01,75.1,4.0,61.5
2020-05-21 08:00:00,on,on,on,25.0,cool,on,off,23.4,93.0,59.1,spring,13.24,71.7,9.73,23.0,7.74,50.7,28.44,165.4,3.37,77.8
2020-05-21 12:00:00,off,off,on,23.0,cool,on,off,23.5,54.9,0.0067,spring,9.79,48.3,9.45,17.6,4.22,31.5,22.69,86.7,4.52,231.8
2020-05-21 14:00:00,off,on,on,25.0,cool,off,off,24.0,72.8,98.5,spring,19.94,119.4,6.21,21.0,8.59,105.5,34.8,176.7,2.4,91.1
2020-05-21 18:00:00,off,on,on,22.0,cool,off,off,24.5,84.9,0.0053,spring,9.37,73.2,7.21,16.4,9.89,101.9,13.99,129.1,2.26,61.2
2020-05-21 20:00:00,off,off,on,19.0,heat,off,on,20.1,28.3,0.0036,spring,23.29,148.4,8.54,16.8,11.87,244.2,29.02,142.7,2.87,92.6
2020-05-22 08:00:00,on,on,off,20.0,heat,on,off,18.6,49.1,89.5,spring,11.05,54.5,5.7,18.5,3.45,109.3,36.6,92.2,2.72,110.9
2020-05-22 12:00:00,off,off,off,16.0,heat,off,off,18.2,39.7,0.0083,spring,13.49,83.1,8.57,21.8,6.01,78.8,21.15,35.9,5.88,183.2
2020-05-22 14:00:00,off,on,off,23.0,heat,on,off,19.2,95.5,51.4,spring,28.62,90.8,9.62,26.5,4.45,66.6,30.4,57.1,2.95,100.7
2020-05-22 18:00:00,off,off,off,17.0,heat,off,off,18.2,9.2,0.0021,spring,9.88,78.7,6.19,12.7,4.63,79.0,17.41,70.9,3.09,113.5
2020-05-22 20:00:00,off,on,off,20.0,heat,off,on,18.2,5.5,0.0021,spring,25.34,103.1,6.39,21.2,18.26,192.5,32.97,64.1,3.81,111.3
2020-05-23 08:00:00,on,on,on,23.0,cool,off,off,23.5,11.3,55.1,spring,14.36,75.6,9.75,18.9,5.28,51.5,25.26,162.7,3.71,105.3
2020-05-23 12:00:00,off,off,on,19.0,heat,on,off,21.1,55.8,0.0019,spring,12.7,55.6,5.66,12.1,2.71,32.5,37.0,171.6,4.62,222.1
2020-05-23 14:00:00,off,off,on,24.0,heat,off,off,21.7,87.1,80.9,spring,29.27,166.8,5.35,22.2,7.5,118.9,36.27,140.5,3.95,84.2
2020-05-23 18:00:00,off,on,on,19.0,heat,off,off,21.7,74.1,0.0058,spring,8.83,47.5,5.67,16.9,7.25,51.2,11.47,171.8,2.46,98.1
2020-05-23 20:00:00,off,on,off,21.0,heat,on,on,18.1,62.4,0.0048,spring,16.38,176.6,5.13,28.5,16.2,206.7,34.56,97.2,2.31,82.4
2020-05-24 08:00:00,on,on,off,18.0,heat,off,off,19.1,20.9,51.2,spring,13.66,69.5,6.7,10.5,2.63,107.2,24.13,31.4,3.97,92.7
2020-05-24 12:00:00,off,on,on,24.0,heat,on,off,21.9,0.4,0.0063,spring,9.55,73.2,6.11,29.5,2.95,64.5,22.93,38.9,4.28,206.1
2020-05-24 14:00:00,off,off,on,24.0,heat,on,off,22.7,83.4,32.1,spring,28.8,111.1,9.02,21.6,8.79,56.4,21.69,122.1,2.25,106.6
2020-05-24 18:00:00,off,on,on,22.0,cool,off,off,23.7,77.8,0.0011,spring,12.49,73.8,6.55,15.2,7.45,50.2,21.63,99.3,3.78,89.6
2020-05-24 20:00:00,off,on,on,25.0,cool,off,off,23.8,19.5,16.7,spring,23.5,157.7,6.27,16.6,15.48,256.7,30.82,78.7,2.06,79.1
2020-05-25 08:00:00,on,on,on,23.0,heat,off,off,21.3,87.9,37.4,spring,8.71,89.8,5.47,21.8,2.71,50.6,15.41,117.5,2.82,117.1
2020-05-25 12:00:00,off,on,on,25.0,cool,on,off,23.1,84.9,0.0087,spring,12.85,48.9,7.81,29.8,3.37,91.7,11.67,114.3,6.82,180.2
2020-05-25 14:00:00,off,off,off,22.0,heat,off,off,19.9,98.7,37.5,spring,20.25,119.5,6.91,12.6,2.07,68.3,38.82,147.2,2.56,95.3
2020-05-25 18:00:00,off,off,off,18.0,heat,on,off,19.7,93.7,0.0072,spring,9.75,71.3,6.7,11.0,6.1,48.9,39.03,35.1,3.9,79.3
2020-05-25 20:00:00,off,on,on,16.0,heat,on,on,20.4,53.2,0.0065,spring,26.77,120.5,9.39,19.8,19.66,232.2,29.35,156.9,3.46,102.4
2020-05-26 08:00:00,on,on,on,23.0,cool,off,off,24.7,27.6,90.8,spring,10.44,71.0,8.82,18.5,6.39,39.3,36.77,47.1,3.23,98.4
2020-05-26 12:00:00,off,on,on,28.0,cool,off,off,23.7,55.8,0.0072,spring,10.45,60.1,5.88,16.2,2.9,53.4,39.74,138.4,6.56,187.6
2020-05-26 14:00:00,off,on,on,22.0,cool,off,off,24.4,52.7,92.0,spring,24.84,158.7,9.96,16.7,3.6,74.5,11.96,142.0,2.67,61.1
2020-05-26 18:00:00,off,off,on,18.0,heat,on,off,21.6,98.9,0.0031,spring,9.87,86.6,8.03,11.1,7.81,117.7,24.86,82.7,2.96,91.6
2020-05-26 20:00:00,off,off,on,20.0,heat,off,on,20.2,22.4,0.0008,spring,28.31,127.1,5.21,28.9,12.83,228.6,20.3,166.6,3.61,100.9
2020-05-27 08:00:00,on,on,on,25.0,cool,off,off,23.9,1.1,33.0,spring,12.55,79.0,8.01,15.1,6.4,47.1,36.08,130.2,2.52,118.7
2020-05-27 12:00:00,off,on,off,18.0,heat,on,off,19.6,80.3,0.0055,spring,10.08,81.7,9.58,28.0,2.22,81.0,16.77,121.1,4.48,239.9
2020-05-27 14:00:00,off,off,on,24.0,heat,off,off,22.9,82.0,59.9,spring,19.35,130.1,7.17,16.6,9.17,39.9,25.67,97.0,2.92,65.0
2020-05-27 18:00:00,off,on,off,23.0,heat,off,off,19.3,82.4,0.0082,spring,10.61,62.7,8.69,17.9,7.69,88.6,14.47,168.1,2.56,86.5
2020-05-27 20:00:00,off,off,on,23.0,heat,off,on,21.6,79.5,0.003,spring,16.76,113.5,6.39,20.0,13.92,242.4,20.15,51.4,3.33,61.6
2020-05-28 08:00:00,on,on,on,16.0,heat,on,off,21.1,96.7,63.5,spring,8.03,56.9,9.65,28.8,5.19,67.4,34.02,155.4,2.84,115.9
2020-05-28 12:00:00,off,off,off,20.0,heat,off,off,18.2,58.8,0.0077,spring,12.68,53.4,5.62,23.9,5.76,79.6,18.18,46.6,5.82,183.9
2020-05-28 14:00:00,off,on,on,23.0,heat,on,off,21.8,32.7,62.9,spring,28.13,169.4,7.56,25.0,7.65,92.7,10.7,155.1,3.22,72.2
2020-05-28 18:00:00,off,on,off,17.0,heat,on,off,19.4,46.7,0.0082,spring,11.25,53.0,5.06,17.0,3.89,81.9,24.83,151.1,2.56,83.1
2020-05-28 20:00:00,off,off,on,25.0,cool,off,on,23.9,85.0,0.0,spring,17.99,112.6,8.23,17.4,13.07,200.1,20.4,77.7,2.46,64.5
2020-05-29 08:00:00,on,off,off,23.0,heat,on,off,19.9,83.9,63.2,spring,10.93,52.4,9.65,28.9,8.22,32.5,39.38,49.2,3.8,105.1
2020-05-29 12:00:00,off,on,on,28.0,cool,on,off,24.6,91.2,0.0055,spring,11.47,74.1,6.79,11.0,4.2,79.5,18.01,119.7,5.9,211.7
2020-05-29 14:00:00,off,off,on,25.0,heat,on,off,20.5,52.1,98.4,spring,15.35,171.0,8.38,20.4,8.0,33.1,31.08,125.2,2.23,61.8
2020-05-29 18:00:00,off,on,on,19.0,heat,on,off,20.0,68.7,0.0016,spring,10.88,79.9,6.03,29.1,8.21,30.6,13.27,156.6,3.11,90.9
2020-05-29 20:00:00,off,off,on,20.0,cool,off,on,23.1,76.1,0.0014,spring,15.94,151.2,6.91,11.8,13.96,266.3,13.95,93.6,2.21,81.4
2020-05-30 08:00:00,on,off,on,24.0,heat,on,off,20.0,43.0,90.1,spring,13.14,60.0,8.25,18.9,7.68,71.5,12.07,110.3,3.66,113.0
2020-05-30 12:00:00,off,on,off,20.0,heat,on,off,18.9,61.0,0.0012,spring,9.95,87.5,9.54,26.9,5.35,118.6,25.09,75.2,6.46,219.3
2020-05-30 14:00:00,off,off,off,18.0,heat,off,off,18.1,11.4,47.0,spring,24.26,109.3,9.09,29.0,7.56,54.1,27.53,141.6,3.25,79.9
2020-05-30 18:00:00,off,on,on,17.0,heat,on,off,22.0,56.1,0.0009,spring,10.94,88.3,5.55,20.8,6.74,36.1,38.15,106.5,2.94,89.3
2020-05-30 20:00:00,off,off,on,24.0,heat,on,on,21.9,63.5,0.0002,spring,26.2,121.4,7.98,21.1,14.28,272.5,28.42,154.6,3.52,84.4
2020-05-31 08:00:00,on,off,on,25.0,heat,off,off,22.2,86.1,76.9,spring,9.95,80.0,7.57,15.1,9.11,48.6,32.12,92.5,3.1,68.8
2020-05-31 12:00:00,off,on,off,18.0,heat,on,off,19.8,39.5,0.0037,spring,14.07,82.0,7.44,13.0,9.43,93.1,34.19,133.8,4.92,190.7
2020-05-31 14:00:00,off,on,off,22.0,heat,off,off,18.3,87.4,50.2,spring,27.92,146.7,5.72,17.8,3.96,44.0,35.06,106.4,3.03,97.4
2020-05-31 18:00:00,off,on,off,18.0,heat,on,off,18.2,72.7,0.0067,spring,9.08,74.2,8.96,11.0,8.68,52.2,11.16,161.9,3.63,90.0
2020-05-31 20:00:00,off,on,on,29.0,cool,off,on,24.2,60.6,0.0083,spring,26.83,128.7,6.44,11.9,12.16,205.3,39.83,111.3,3.11,119.0
2020-06-01 08:00:00,on,off,on,27.0,cool,off,off,30.6,33.0,62.3,summer,14.28,59.6,5.1,19.9,7.67,108.1,10.95,163.3,4.75,76.5
2020-06-01 12:00:00,off,on,on,28.0,cool,off,off,25.0,76.1,0.0007,summer,7.56,89.6,9.02,20.2,3.23,60.0,20.58,39.4,7.34,299.8
2020-06-01 14:00:00,off,off,on,28.0,cool,off,off,28.0,9.9,80.8,summer,29.1,123.2,7.25,12.2,9.39,114.6,36.55,34.4,3.44,114.5
2020-06-01 18:00:00,off,on,on,26.0,cool,off,off,29.0,54.5,11.3,summer,8.86,46.6,8.42,14.3,5.85,49.2,20.86,174.9,5.61,198.9
2020-06-01 20:00:00,off,off,on,28.0,cool,on,on,31.0,84.6,0.0006,summer,15.93,146.8,8.66,15.6,19.73,241.7,39.43,87.7,7.01,296.3
2020-06-02 08:00:00,on,on,on,29.0,cool,on,off,28.9,93.0,57.2,summer,11.49,81.8,6.36,23.2,2.94,95.2,18.99,139.3,4.21,112.8
2020-06-02 12:00:00,off,on,on,30.0,cool,off,off,28.7,32.6,0.0001,summer,13.16,55.0,5.25,27.3,2.31,115.8,37.25,42.0,6.3,294.6
2020-06-02 14:00:00,off,off,on,26.0,cool,off,off,26.2,97.9,96.8,summer,20.24,179.0,7.31,28.0,2.19,70.4,11.23,88.6,4.22,99.3
2020-06-02 18:00:00,off,off,on,28.0,cool,on,off,28.4,74.5,0.0071,summer,13.34,52.5,8.59,19.7,4.98,41.9,10.0,63.1,6.49,183.6
2020-06-02 20:00:00,off,on,on,25.0,cool,on,on,27.2,79.9,0.0088,summer,19.52,128.8,7.72,21.8,18.29,236.8,29.18,74.4,7.62,290.6
2020-06-03 08:00:00,on,on,on,25.0,cool,off,off,28.0,82.6,89.0,summer,9.01,59.9,7.8,16.9,8.97,109.6,20.9,98.7,4.47,95.4
2020-06-03 12:00:00,off,on,on,28.0,cool,on,off,31.7,71.8,0.0026,summer,10.4,45.4,6.45,17.4,8.25,33.2,16.84,75.4,7.87,242.1
2020-06-03 14:00:00,off,on,on,29.0,cool,off,off,30.9,62.1,28.9,summer,18.22,131.9,7.76,22.9,6.07,41.8,30.11,178.6,3.51,80.6
2020-06-03 18:00:00,off,on,on,26.0,cool,on,off,25.7,83.6,0.0042,summer,12.2,61.5,6.09,14.3,6.28,81.6,22.91,36.0,9.49,253.9
2020-06-03 20:00:00,off,off,on,27.0,cool,on,on,31.0,6.3,0.0059,summer,24.03,100.2,7.21,10.1,10.4,250.0,14.44,95.0,9.73,201.6
2020-06-04 08:00:00,on,off,on,30.0,cool,on,off,30.5,62.0,34.8,summer,11.58,79.6,6.56,16.0,4.5,63.2,39.68,58.5,3.33,92.3
2020-06-04 12:00:00,off,on,on,30.0,cool,off,off,26.9,60.2,0.0023,summer,12.27,74.2,9.07,15.2,5.15,113.0,32.76,112.5,5.84,255.3
2020-06-04 14:00:00,off,on,on,29.0,cool,off,off,28.7,36.5,36.1,summer,25.92,117.4,7.8,13.9,7.09,30.3,23.1,46.4,4.69,112.4
2020-06-04 18:00:00,off,off,on,29.0,cool,on,off,29.7,5.9,0.0044,summer,12.39,60.1,7.2,22.0,6.84,95.4,36.77,136.4,6.22,206.1
2020-06-04 20:00:00,off,on,on,27.0,cool,on,on,26.7,9.6,0.0008,summer,26.22,171.1,8.69,29.5,14.8,195.3,36.11,45.7,6.23,279.2
2020-06-05 08:00:00,on,on,on,28.0,cool,on,off,26.3,46.9,22.8,summer,14.52,69.8,9.88,26.6,5.2,37.6,17.4,95.4,3.18,78.2
2020-06-05 12:00:00,off,on,on,29.0,cool,on,off,30.4,64.6,0.006,summer,14.77,62.3,6.51,29.9,2.74,43.0,23.38,145.4,6.79,192.5
2020-06-05 14:00:00,off,off,on,29.0,cool,on,off,26.0,14.6,87.8,summer,28.54,143.0,8.96,18.4,2.48,63.4,21.9,126.5,3.95,62.5
2020-06-05 18:00:00,off,on,on,30.0,cool,on,off,29.8,37.8,5.2,summer,10.91,47.0,8.83,20.0,5.96,104.7,16.92,84.2,9.18,263.5
2020-06-05 20:00:00,off,off,on,29.0,cool,off,on,27.0,63.2,0.0006,summer,27.13,97.9,5.61,16.6,15.31,215.6,10.53,69.9,8.68,182.6
2020-06-06 08:00:00,on,off,on,27.0,cool,off,off,30.2,75.1,57.1,summer,14.88,49.2,6.64,12.4,2.66,102.5,10.84,154.0,3.23,91.5
2020-06-06 12:00:00,off,on,on,27.0,cool,off,off,31.9,63.1,16.2,summer,9.35,51.0,5.53,27.6,5.41,61.3,31.74,87.8,6.1,190.9
2020-06-06 14:00:00,off,off,on,27.0,cool,off,off,30.3,5.5,21.3,summer,19.23,137.8,6.66,28.5,3.78,60.1,33.05,146.5,3.83,79.0
2020-06-06 18:00:00,off,on,on,29.0,cool,on,off,27.8,9.0,0.0014,summer,12.1,72.8,5.57,11.0,4.73,80.2,12.54,108.1,7.99,265.9
2020-06-06 20:00:00,off,on,on,26.0,cool,on,on,30.2,11.3,0.0019,summer,22.33,162.8,6.37,28.8,11.08,185.6,23.85,116.8,7.59,268.4
2020-06-07 08:00:00,on,off,on,24.0,cool,off,off,27.6,28.6,68.3,summer,9.8,87.4,9.89,17.0,8.82,108.6,27.19,96.4,4.82,63.9
2020-06-07 12:00:00,off,on,on,28.0,cool,on,off,27.9,41.7,0.0077,summer,10.57,65.7,6.76,16.3,4.43,75.9,14.39,116.0,7.01,229.8
2020-06-07 14:00:00,off,on,on,29.0,cool,on,off,27.3,55.5,58.0,summer,18.18,177.3,7.2,16.9,5.86,113.3,20.82,158.7,3.44,75.4
2020-06-07 18:00:00,off,off,on,30.0,cool,on,off,25.6,66.0,0.0019,summer,12.72,69.4,5.1,26.3,5.42,80.9,21.48,131.9,7.05,216.0
2020-06-07 20:00:00,off,on,on,30.0,cool,off,on,28.1,51.3,0.0094,summer,20.79,131.2,9.49,16.8,14.47,191.7,26.3,69.0,6.2,196.2
2020-06-08 08:00:00,on,on,on,25.0,cool,on,off,27.6,97.1,80.0,summer,14.22,88.0,7.16,16.5,7.9,61.5,27.2,52.9,4.78,111.5
2020-06-08 12:00:00,off,on,on,26.0,cool,on,off,28.6,93.1,0.0089,summer,11.09,58.9,6.54,28.2,5.74,37.4,18.22,45.4,7.7,263.8
2020-06-08 14:00:00,off,on,on,25.0,cool,on,off,28.5,8.3,22.0,summer,15.99,139.8,7.43,26.6,6.21,69.1,35.7,122.4,4.21,108.3
2020-06-08 18:00:00,off,off,on,27.0,cool,on,off,25.3,86.1,0.008,summer,13.47,87.4,9.57,22.2,7.33,66.4,15.25,134.4,6.6,212.5
2020-06-08 20:00:00,off,on,on,29.0,cool,on,on,30.4,77.0,0.0035,summer,24.92,99.2,9.15,12.2,11.06,227.9,13.55,138.2,5.88,199.1
2020-06-09 08:00:00,on,on,on,28.0,cool,off,off,30.0,91.5,71.6,summer,14.77,56.9,8.21,11.5,6.93,62.9,36.94,159.8,3.21,100.3
2020-06-09 12:00:00,off,on,on,28.0,cool,off,off,27.7,59.8,0.0076,summer,8.89,64.7,7.28,18.7,2.46,116.0,32.8,128.7,8.95,274.6
2020-06-09 14:00:00,off,on,on,23.0,cool,off,off,28.0,50.3,59.2,summer,29.68,168.6,5.22,10.9,6.88,113.7,12.07,168.0,3.54,112.1
2020-06-09 18:00:00,off,off,on,26.0,cool,off,off,30.5,18.9,0.0093,summer,14.2,48.7,6.89,29.5,4.99,53.9,18.23,128.9,8.11,269.9
2020-06-09 20:00:00,off,off,on,27.0,cool,on,on,30.5,68.1,0.0002,summer,22.29,168.1,7.89,26.8,11.12,288.0,37.28,71.8,6.47,221.3
2020-06-10 08:00:00,on,off,on,26.0,cool,on,off,29.8,93.6,64.5,summer,10.82,65.7,6.02,10.6,8.18,32.0,14.4,90.6,2.07,98.5
2020-06-10 12:00:00,off,on,on,29.0,cool,on,off,31.7,41.0,0.0069,summer,11.05,51.1,9.96,18.9,4.85,91.8,38.82,163.6,5.37,251.1
2020-06-10 14:00:00,off,on,on,26.0,cool,on,off,26.6,17.0,21.2,summer,22.79,174.7,6.97,14.8,5.37,83.7,11.14,62.3,2.85,103.3
2020-06-10 18:00:00,off,on,on,30.0,cool,off,off,27.5,57.9,0.007,summer,8.41,58.1,7.17,28.6,3.58,83.9,17.38,87.4,6.51,212.7
2020-06-10 20:00:00,off,on,on,22.0,cool,off,on,27.2,26.3,0.0091,summer,16.77,162.9,5.34,16.8,12.24,192.7,18.68,62.9,6.72,247.6
2020-06-11 08:00:00,on,off,on,25.0,cool,on,off,28.7,27.9,56.8,summer,7.77,58.4,8.61,25.9,3.13,109.9,21.47,88.5,2.16,111.5
2020-06-11 12:00:00,off,on,on,29.0,cool,on,off,31.5,42.1,0.0029,summer,8.33,89.9,6.78,28.4,8.07,41.7,18.24,111.5,5.37,180.6
2020-06-11 14:00:00,off,off,on,24.0,cool,on,off,25.9,29.3,98.9,summer,18.06,136.6,6.09,16.5,7.85,113.6,39.91,163.4,3.63,105.8
2020-06-11 18:00:00,off,off,on,29.0,cool,on,off,26.9,22.0,0.008,summer,9.47,73.3,8.94,15.7,8.75,48.5,18.86,82.6,7.66,231.7
2020-06-11 20:00:00,off,on,on,29.0,cool,on,on,28.9,13.4,0.0062,summer,27.62,131.4,5.6,18.3,10.05,285.2,28.72,59.5,8.19,282.2
2020-06-12 08:00:00,on,off,on,27.0,cool,off,off,31.0,41.0,43.2,summer,13.57,60.2,5.19,22.7,6.71,116.2,11.62,33.7,4.06,93.4
2020-06-12 12:00:00,off,on,on,28.0,cool,off,off,31.4,19.2,0.0073,summer,11.9,79.6,6.56,29.3,2.56,99.2,11.18,138.3,9.38,195.0
2020-06-12 14:00:00,off,on,on,27.0,cool,off,off,29.2,29.1,81.5,summer,26.39,107.2,8.77,25.4,2.89,61.4,16.47,107.7,2.15,97.7
2020-06-12 18:00:00,off,on,on,30.0,cool,off,off,31.2,26.4,0.0037,summer,14.03,56.8,8.07,10.6,5.14,40.5,25.96,76.8,8.47,234.1
2020-06-12 20:00:00,off,off,on,27.0,cool,off,on,30.1,9.1,0.0087,summer,19.64,127.4,6.37,22.7,11.87,263.9,16.44,75.7,6.35,297.3
2020-06-13 08:00:00,on,on,on,25.0,cool,on,off,27.5,95.1,32.7,summer,14.4,59.1,7.62,16.8,5.02,63.0,36.2,136.7,4.5,110.0
2020-06-13 12:00:00,off,on,on,27.0,cool,on,off,25.1,55.1,0.0046,summer,8.02,72.9,5.66,28.4,9.64,110.5,12.44,94.0,6.48,216.8
2020-06-13 14:00:00,off,off,on,24.0,cool,on,off,28.1,88.7,37.0,summer,22.67,152.5,6.1,23.7,6.05,79.4,29.12,111.8,2.84,78.9
2020-06-13 18:00:00,off,off,on,22.0,cool,on,off,26.1,73.3,0.0009,summer,14.14,80.5,5.29,18.6,5.74,30.8,27.72,57.7,8.64,275.2
2020-06-13 20:00:00,off,on,on,29.0,cool,off,on,30.5,49.0,0.0074,summer,16.83,122.4,9.61,24.3,15.19,209.0,10.86,30.0,8.74,204.6
2020-06-14 08:00:00,on,off,on,29.0,cool,on,off,25.6,65.2,98.0,summer,14.53,81.7,9.36,29.5,7.22,57.2,11.42,61.2,4.46,62.3
2020-06-14 12:00:00,off,on,on,30.0,cool,on,off,30.1,76.7,0.0021,summer,13.84,55.0,6.74,22.0,7.3,84.6,10.93,32.3,5.84,195.6
2020-06-14 14:00:00,off,off,on,28.0,cool,off,off,27.6,95.0,72.8,summer,17.77,148.8,9.56,29.7,3.69,44.5,27.07,39.6,4.66,92.2
2020-06-14 18:00:00,off,on,on,25.0,cool,on,off,29.3,42.4,0.0045,summer,10.01,49.4,8.58,29.8,4.89,101.1,10.09,93.1,7.2,292.2
2020-06-14 20:00:00,off,off,on,27.0,cool,on,on,26.4,34.2,0.0091,summer,27.69,155.3,9.47,29.6,13.72,212.7,12.11,130.7,6.05,264.7
2020-06-15 08:00:00,on,on,on,26.0,cool,off,off,29.4,42.7,28.8,summer,7.71,70.5,5.15,11.6,9.04,108.9,25.24,150.2,4.68,106.4
2020-06-15 12:00:00,off,on,on,28.0,cool,on,off,30.1,46.8,0.0052,summer,9.37,77.1,6.19,22.7,7.3,32.8,17.93,30.7,5.8,190.0
